; CSV, generated by libsigrok4DSL 0.2.0 on Fri Jul 28 23:30:36 2023
; Channels (4/16)
; Sample rate: 50 MHz
; Sample count: 25.960 M Samples
Time(s), XSTL, D0, D1, SPV
0.00943734,0,0,0,1
0.00943742,1,0,0,1
0.00945166,0,0,0,1
0.00945174,1,0,0,1
0.009466,0,0,0,1
0.00946608,1,0,0,1
0.00948034,0,0,0,1
0.00948042,1,0,0,1
0.00949466,0,0,0,1
0.00949474,1,0,0,1
0.009509,0,0,0,1
0.00950908,1,0,0,1
0.00952332,0,0,0,1
0.00952342,1,0,0,1
0.00953766,0,0,0,1
0.00953774,1,0,0,1
0.009552,0,0,0,1
0.00955208,1,0,0,1
0.00956632,0,0,0,1
0.00956642,1,0,0,1
0.00958066,0,0,0,1
0.00958074,1,0,0,1
0.009595,0,0,0,1
0.00959508,1,0,0,1
0.00960932,0,0,0,1
0.00960942,1,0,0,1
0.00962366,0,0,0,1
0.00962374,1,0,0,1
0.009638,0,0,0,1
0.00963808,1,0,0,1
0.00965232,0,0,0,1
0.00965242,1,0,0,1
0.00966666,0,0,0,1
0.00966674,1,0,0,1
0.009681,0,0,0,1
0.00968108,1,0,0,1
0.00969532,0,0,0,1
0.00969542,1,0,0,1
0.00970966,0,0,0,1
0.00970974,1,0,0,1
0.009724,0,0,0,1
0.00972408,1,0,0,1
0.00973832,0,0,0,1
0.0097384,1,0,0,1
0.00975266,0,0,0,1
0.00975274,1,0,0,1
0.009767,0,0,0,1
0.00976708,1,0,0,1
0.00978132,0,0,0,1
0.0097814,1,0,0,1
0.00979566,0,0,0,1
0.00979574,1,0,0,1
0.00981,0,0,0,1
0.00981008,1,0,0,1
0.00982432,0,0,0,1
0.0098244,1,0,0,1
0.00983866,0,0,0,1
0.00983874,1,0,0,1
0.00985298,0,0,0,1
0.00985308,1,0,0,1
0.00986732,0,0,0,1
0.0098674,1,0,0,1
0.00988166,0,0,0,1
0.00988174,1,0,0,1
0.00989598,0,0,0,1
0.00989608,1,0,0,1
0.00991032,0,0,0,1
